num_obra	cod_material	descricao	und_medida	qtdprevista	qtdrealizada	val_material	val_requisitado	nome
0112600135	90501	ELO FUSIVEL DISTRIBUICAO TIPO H 5A 500MM	UN	3	3	5,09	15,27	PALMAS
0112600135	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	PALMAS
0112600135	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	PALMAS
0112600135	91085	TRANSF DISTR AER OVI 3F 13,8KV 380/220V 112,5KVA CL2 4TP	UN	1	0	20881,56	0	PALMAS
0112600135	91223	CABO COBRE ISOLAD 450/750V BWF/PVC 25MM2 CL2/4/5 PRT	M	7	7	14,142	98,994	PALMAS
0112600144	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PALMAS
0112600144	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	1	1	109,41	109,41	PALMAS
0112600144	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	PALMAS
0112600144	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PALMAS
0112600144	90791	CONECTOR CUNHA ALUM CN-10 8,23-14,53/4,11-11,79MM AZL	UN	1	1	16,325	16,325	PALMAS
0112600144	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	PALMAS
0112600144	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	PALMAS
0112600144	91223	CABO COBRE ISOLAD 450/750V BWF/PVC 25MM2 CL2/4/5 PRT	M	2	2	14,142	28,284	PALMAS
0112600144	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PALMAS
0112600145	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	1	1	7,22	7,22	PALMAS
0112600145	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PALMAS
0112600145	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PALMAS
0112600145	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	1,6	1,6	82,62	132,192	PALMAS
0112600145	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	PALMAS
0112600145	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	PALMAS
0112600145	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	2	2	7,22	14,44	PALMAS
0112600145	90414	FITA ISOLANTE AUTOFUSAO 35KV 5M 19X0,76MM PRT	UN	1	1	9,16	9,16	PALMAS
0112600145	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	PALMAS
0112600145	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	3	3	114,76	344,28	PALMAS
0112600145	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	3	3	13,96	41,88	PALMAS
0112600145	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PALMAS
0112600145	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	PALMAS
0112600145	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	PALMAS
0112600145	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PALMAS
0112600145	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PALMAS
0112600148	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	2	2	7,22	14,44	APARECIDA DO RIO NEGRO
0112600148	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	APARECIDA DO RIO NEGRO
0112600148	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	APARECIDA DO RIO NEGRO
0112600148	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	1,6	1,6	82,62	132,192	APARECIDA DO RIO NEGRO
0112600148	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	APARECIDA DO RIO NEGRO
0112600148	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	1	1	17,6989	17,6989	APARECIDA DO RIO NEGRO
0112600148	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	APARECIDA DO RIO NEGRO
0112600148	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	10	10	114,76	1147,6	APARECIDA DO RIO NEGRO
0112600148	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	10	10	13,96	139,6	APARECIDA DO RIO NEGRO
0112600148	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	APARECIDA DO RIO NEGRO
0112600148	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	APARECIDA DO RIO NEGRO
0112600148	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	APARECIDA DO RIO NEGRO
0112600148	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	APARECIDA DO RIO NEGRO
0112600148	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	APARECIDA DO RIO NEGRO
0112600148	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	APARECIDA DO RIO NEGRO
0112600152	90057	TRANSF DISTR AER OMI 3F 13,8KV 380/220V 150KVA CL2 4TP	UN	1	1	26596,35	26596,35	PALMAS
0112600152	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	PALMAS
0112600152	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	3	3	109,41	328,23	PALMAS
0112600152	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	2	2	82,62	165,24	PALMAS
0112600152	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	8	8	5,97	47,76	PALMAS
0112600152	90340	CONECT TERM ESTRANG CB/BAR ALUM 1F 48X18MM 6.70-7.30MM	UN	4	4	19,62	78,48	PALMAS
0112600152	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	18	18	11,875	213,75	PALMAS
0112600152	90399	ESTRIBO P/ BRACO TIPO L ACO-GALV 140X70X50MM 400DAN	UN	3	3	4,71	14,13	PALMAS
0112600152	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	4	4	114,76	459,04	PALMAS
0112600152	90477	CONEC DERIV CUNHA-RML COBR VII 4,66-10,11/4,66-8,30MM BR/VM	UN	8	8	9,52	76,16	PALMAS
0112600152	90487	CARTUCHO CONECTOR CUNHA METAL 14,8X5,7X7,0MM AZUL	UN	3	3	1,22	3,66	PALMAS
0112600152	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	4	4	13,96	55,84	PALMAS
0112600152	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	PALMAS
0112600152	90639	ELO FUSIVEL DISTRIBUICAO TIPO K 6A 500MM AMARELA	UN	3	3	6,53	19,59	PALMAS
0112600152	90791	CONECTOR CUNHA ALUM CN-10 8,23-14,53/4,11-11,79MM AZL	UN	3	3	16,325	48,975	PALMAS
0112600152	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	PALMAS
0112600152	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	8	8	7,08	56,64	PALMAS
0112600153	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	1	1	7,22	7,22	VILA LUZIMANGUES
0112600153	90099	TRANSF DISTR AER OMI 1F 7,969KV 440/220V 15KVA CL2 5TP	UN	1	1	6141,565	6141,565	VILA LUZIMANGUES
0112600153	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	VILA LUZIMANGUES
0112600153	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	1	1	109,41	109,41	VILA LUZIMANGUES
0112600153	90280	PINO ISOLADOR CURTO ACO M16 190MM 15KV	UN	1	1	15,0288	15,0288	VILA LUZIMANGUES
0112600153	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	VILA LUZIMANGUES
0112600153	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	VILA LUZIMANGUES
0112600153	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	3	3	114,76	344,28	VILA LUZIMANGUES
0112600153	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	3	3	13,96	41,88	VILA LUZIMANGUES
0112600153	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	VILA LUZIMANGUES
0112600153	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	VILA LUZIMANGUES
0112600153	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	VILA LUZIMANGUES
0112600153	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	VILA LUZIMANGUES
0112600153	91223	CABO COBRE ISOLAD 450/750V BWF/PVC 25MM2 CL2/4/5 PRT	M	2	2	14,142	28,284	VILA LUZIMANGUES
0112600154	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	1	1	7,22	7,22	NOVO ACORDO
0112600154	90070	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	NOVO ACORDO
0112600154	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	NOVO ACORDO
0112600154	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	NOVO ACORDO
0112600154	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	3	3	82,62	247,86	NOVO ACORDO
0112600154	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	6	6	5,97	35,82	NOVO ACORDO
0112600154	90279	ISOLADOR BASTAO POLIM ANCOR 36.2KV 550MM 745MM 50KN GO	UN	1	1	52,2258	52,2258	NOVO ACORDO
0112600154	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	NOVO ACORDO
0112600154	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	2	2	84,655	169,31	NOVO ACORDO
0112600154	90463	HASTE ATERRAMENTO PERF L CHANF ACO-GALV 2400X25X25MM 5,0MM	UN	1	1	49,86	49,86	NOVO ACORDO
0112600154	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	NOVO ACORDO
0112600154	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	1	1	13,96	13,96	NOVO ACORDO
0112600154	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	NOVO ACORDO
0112600154	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	NOVO ACORDO
0112600154	91223	CABO COBRE ISOLAD 450/750V BWF/PVC 25MM2 CL2/4/5 PRT	M	3	3	14,142	42,426	NOVO ACORDO
0112600155	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	1	1	7,22	7,22	PALMAS
0112600155	90087	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 30KVA CL2 4TP	UN	1	1	13519,645	13519,645	PALMAS
0112600155	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	PALMAS
0112600155	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	PALMAS
0112600155	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	3	3	82,62	247,86	PALMAS
0112600155	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	8	8	5,97	47,76	PALMAS
0112600155	90279	ISOLADOR BASTAO POLIM ANCOR 36.2KV 550MM 745MM 50KN GO	UN	3	3	52,2258	156,6774	PALMAS
0112600155	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	PALMAS
0112600155	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	1	1	114,76	114,76	PALMAS
0112600155	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	PALMAS
0112600155	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	1	1	13,96	13,96	PALMAS
0112600155	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	3	3	6,07	18,21	PALMAS
0112600155	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	4	4	10,15	40,6	PALMAS
0112600155	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	PALMAS
0112600155	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	4	4	7,08	28,32	PALMAS
0112600156	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	1	1	7,22	7,22	TOCANTÍNIA
0112600156	90069	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	TOCANTÍNIA
0112600156	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	TOCANTÍNIA
0112600156	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	TOCANTÍNIA
0112600156	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	3	3	82,62	247,86	TOCANTÍNIA
0112600156	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	TOCANTÍNIA
0112600156	90279	ISOLADOR BASTAO POLIM ANCOR 36.2KV 550MM 745MM 50KN GO	UN	1	1	52,2258	52,2258	TOCANTÍNIA
0112600156	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	1	1	17,6989	17,6989	TOCANTÍNIA
0112600156	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	TOCANTÍNIA
0112600156	90461	CONECTOR GRAMPO LINHA VIVA ALUM 35-120MM2/10-95MM2 400A	UN	1	1	127,595	127,595	TOCANTÍNIA
0112600156	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	1	1	114,76	114,76	TOCANTÍNIA
0112600156	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	TOCANTÍNIA
0112600156	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	1	1	13,96	13,96	TOCANTÍNIA
0112600156	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	TOCANTÍNIA
0112600156	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	TOCANTÍNIA
0112600156	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	TOCANTÍNIA
0112600156	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	TOCANTÍNIA
0112600156	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	TOCANTÍNIA
0112600169	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	1	1	7,22	7,22	PALMAS
0112600169	90069	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	0	5819,26	0	PALMAS
0112600169	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PALMAS
0112600169	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PALMAS
0112600169	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	8	8	82,62	660,96	PALMAS
0112600169	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	PALMAS
0112600169	90279	ISOLADOR BASTAO POLIM ANCOR 36.2KV 550MM 745MM 50KN GO	UN	1	0	52,2258	0	PALMAS
0112600169	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,3	0,3	17,6989	5,30967	PALMAS
0112600169	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	PALMAS
0112600169	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	PALMAS
0112600169	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	5	5	114,76	573,8	PALMAS
0112600169	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	PALMAS
0112600169	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	5	5	13,96	69,8	PALMAS
0112600169	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	0	6,07	0	PALMAS
0112600169	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	PALMAS
0112600169	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	PALMAS
0112600169	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	0	4,89	0	PALMAS
0112600169	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PALMAS
0112600169	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	0	1	5819,26	5819,26	PALMAS
0112600170	90088	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 45KVA CL2 4TP	UN	1	1	14080,6	14080,6	PALMAS
0112600170	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	PALMAS
0112600170	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	PALMAS
0112600170	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	9	9	5,97	53,73	PALMAS
0112600170	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	PALMAS
0112600170	90472	CONEC DERIV CUNHA-RML COBR II 3,17-8,12/3,17-5,21MM VD	UN	1	1	5,565	5,565	PALMAS
0112600170	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	3	3	6,07	18,21	PALMAS
0112600170	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	PALMAS
0112600170	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	PALMAS
0112600170	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	PALMAS
0112600170	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	5	5	7,08	35,4	PALMAS
0112600173	90069	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	0	5819,26	0	NOVO ACORDO
0112600173	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	NOVO ACORDO
0112600173	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	NOVO ACORDO
0112600173	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	NOVO ACORDO
0112600173	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	NOVO ACORDO
0112600173	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	NOVO ACORDO
0112600173	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	NOVO ACORDO
0112600173	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	NOVO ACORDO
0112600173	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	NOVO ACORDO
0112600173	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	NOVO ACORDO
0112600173	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	NOVO ACORDO
0112600173	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	NOVO ACORDO
0112600173	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	0	1	5819,26	5819,26	NOVO ACORDO
0112600173	92172	CONECTOR GRAMPO LINHA VIVA ALUM 34-170MM2/ESTRIBO 6,4MM 100A	UN	1	1	51,6737	51,6737	NOVO ACORDO
0112600175	90099	TRANSF DISTR AER OMI 1F 7,969KV 440/220V 15KVA CL2 5TP	UN	1	1	6141,565	6141,565	VILA LUZIMANGUES
0112600175	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	VILA LUZIMANGUES
0112600175	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	1	1	109,41	109,41	VILA LUZIMANGUES
0112600175	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	VILA LUZIMANGUES
0112600175	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	2	2	38,04	76,08	VILA LUZIMANGUES
0112600175	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	2	2	29,56	59,12	VILA LUZIMANGUES
0112600175	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	VILA LUZIMANGUES
0112600175	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	2	2	84,655	169,31	VILA LUZIMANGUES
0112600175	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	VILA LUZIMANGUES
0112600175	90477	CONEC DERIV CUNHA-RML COBR VII 4,66-10,11/4,66-8,30MM BR/VM	UN	1	1	9,52	9,52	VILA LUZIMANGUES
0112600175	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	VILA LUZIMANGUES
0112600175	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	VILA LUZIMANGUES
0112600175	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	VILA LUZIMANGUES
0112600175	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	VILA LUZIMANGUES
0112600175	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	VILA LUZIMANGUES
0112600175	92172	CONECTOR GRAMPO LINHA VIVA ALUM 34-170MM2/ESTRIBO 6,4MM 100A	UN	2	2	51,6737	103,3474	VILA LUZIMANGUES
0112600180	90069	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	0	5819,26	0	PALMAS
0112600180	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PALMAS
0112600180	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PALMAS
0112600180	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	PALMAS
0112600180	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	PALMAS
0112600180	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	PALMAS
0112600180	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	0	6,07	0	PALMAS
